volume,vwap,open,close,high,low,timestamp,trades
49584.0,256.5317,256.47,256.565,256.63,256.44,2025-10-02 15:16:00,1198
43988.0,256.4832,256.565,256.5,256.565,256.43,2025-10-02 15:17:00,871
47606.0,256.4,256.48,256.33,256.48,256.32,2025-10-02 15:18:00,860
35061.0,256.2604,256.305,256.235,256.305,256.2185,2025-10-02 15:19:00,746
48933.0,256.1735,256.21,256.14,256.23,256.09,2025-10-02 15:20:00,915
38653.0,256.1848,256.15,256.16,256.2216,256.13,2025-10-02 15:21:00,832
26015.0,256.1548,256.155,256.22,256.225,256.1142,2025-10-02 15:22:00,663
58366.0,256.2801,256.2264,256.3,256.32,256.225,2025-10-02 15:23:00,968
35344.0,256.331,256.3,256.37,256.3999,256.27,2025-10-02 15:24:00,729
94102.0,256.5069,256.37,256.59,256.625,256.35,2025-10-02 15:25:00,1255
199126.0,256.8362,256.595,256.98,257.02,256.595,2025-10-02 15:26:00,2856
228053.0,257.2152,256.98,257.205,257.34,256.98,2025-10-02 15:27:00,2725
407167.0,257.4713,257.205,257.525,257.64,257.19,2025-10-02 15:28:00,3395
206025.0,257.2797,257.525,257.165,257.55,257.12,2025-10-02 15:29:00,2458
89156.0,257.1288,257.1665,257.075,257.22,257.0215,2025-10-02 15:30:00,1279
90663.0,256.8758,257.0888,256.755,257.0888,256.75,2025-10-02 15:31:00,1293
80340.0,256.7966,256.75,256.79,256.8599,256.721,2025-10-02 15:32:00,1065
63189.0,256.919,256.786,257.015,257.035,256.765,2025-10-02 15:33:00,897
56825.0,257.0319,257.015,257.08,257.13,256.98,2025-10-02 15:34:00,1001
155466.0,257.3278,257.09,257.5,257.51,257.0456,2025-10-02 15:35:00,1880
143466.0,257.5334,257.51,257.625,257.64,257.44,2025-10-02 15:36:00,1674
242986.0,257.5049,257.64,257.56,257.6703,257.35,2025-10-02 15:37:00,2305
102223.0,257.4573,257.59,257.27,257.59,257.2512,2025-10-02 15:38:00,1419
93088.0,257.3295,257.25,257.41,257.4512,257.17,2025-10-02 15:39:00,1554
62628.0,257.3356,257.415,257.36,257.42,257.24,2025-10-02 15:40:00,1029
112177.0,257.4764,257.36,257.26,257.56,257.26,2025-10-02 15:41:00,1634
62509.0,257.2983,257.275,257.35,257.385,257.205,2025-10-02 15:42:00,1050
84958.0,257.3586,257.35,257.49,257.49,257.192,2025-10-02 15:43:00,1406
63055.0,257.5511,257.49,257.48,257.61,257.4537,2025-10-02 15:44:00,1052
179666.0,257.5393,257.45,257.59,257.75,257.33,2025-10-02 15:45:00,2032
67832.0,257.4168,257.58,257.3739,257.61,257.31,2025-10-02 15:46:00,1023
61432.0,257.2877,257.375,257.13,257.39,257.11,2025-10-02 15:47:00,951
74388.0,256.9767,257.1,256.92,257.1306,256.89,2025-10-02 15:48:00,1031
57994.0,256.9926,256.89,256.96,257.15,256.8541,2025-10-02 15:49:00,977
42741.0,257.0622,256.945,257.154,257.18,256.93,2025-10-02 15:50:00,745
28554.0,257.0517,257.1431,256.945,257.18,256.94,2025-10-02 15:51:00,591
40121.0,257.0318,256.95,257.16,257.17,256.9388,2025-10-02 15:52:00,583
35433.0,257.1917,257.14,257.24,257.25,257.12,2025-10-02 15:53:00,659
36183.0,257.2539,257.25,257.26,257.29,257.22,2025-10-02 15:54:00,695
40010.0,257.3206,257.26,257.2705,257.39,257.25,2025-10-02 15:55:00,776
23690.0,257.352,257.28,257.415,257.42,257.28,2025-10-02 15:56:00,618
61154.0,257.4853,257.425,257.579,257.579,257.41,2025-10-02 15:57:00,913
120352.0,257.7791,257.5784,257.92,257.92,257.5784,2025-10-02 15:58:00,1777
179312.0,257.8873,257.915,257.7727,257.99,257.67,2025-10-02 15:59:00,1970
82024.0,257.7516,257.77,257.76,257.86,257.69,2025-10-02 16:00:00,1314
58406.0,257.7715,257.76,257.805,257.82,257.68,2025-10-02 16:01:00,974
265384.0,257.9698,257.805,257.94,258.04,257.8,2025-10-02 16:02:00,3058
79247.0,258.0288,257.9487,258.08,258.09,257.9487,2025-10-02 16:03:00,1153
91113.0,258.091,258.08,257.995,258.18,257.98,2025-10-02 16:04:00,1253
64971.0,257.868,258.01,257.795,258.05,257.7164,2025-10-02 16:05:00,1091
101246.0,257.9479,257.8,257.94,258.085,257.8,2025-10-02 16:06:00,1354
105024.0,258.0266,257.94,258.033,258.1,257.9101,2025-10-02 16:07:00,1525
41643.0,257.9467,258.0331,257.92,258.0331,257.89,2025-10-02 16:08:00,738
65745.0,258.0021,257.91,258.095,258.11,257.89,2025-10-02 16:09:00,1076
63989.0,257.9693,258.07,257.8,258.1,257.8,2025-10-02 16:10:00,898
58527.0,257.8276,257.7804,257.86,257.91,257.73,2025-10-02 16:11:00,853
44735.0,257.8289,257.855492,257.825,257.88,257.7538,2025-10-02 16:12:00,787
43894.0,257.7442,257.825,257.77,257.825,257.7,2025-10-02 16:13:00,761
51157.0,257.8192,257.7501,257.79,257.87,257.75,2025-10-02 16:14:00,750
44689.0,257.7287,257.79,257.68,257.81,257.665,2025-10-02 16:15:00,777
43977.0,257.6012,257.675,257.6,257.6784,257.55,2025-10-02 16:16:00,794
51236.0,257.5612,257.59,257.54,257.59,257.522,2025-10-02 16:17:00,814
49802.0,257.641,257.53,257.755,257.77,257.52,2025-10-02 16:18:00,890
47992.0,257.8199,257.73,257.8206,257.875,257.73,2025-10-02 16:19:00,761
48461.0,257.7254,257.815,257.64,257.835,257.62,2025-10-02 16:20:00,898
41544.0,257.5751,257.65,257.52,257.665,257.4701,2025-10-02 16:21:00,758
35885.0,257.5458,257.5,257.61,257.62,257.49,2025-10-02 16:22:00,682
42073.0,257.6071,257.62,257.6,257.65,257.57,2025-10-02 16:23:00,700
36491.0,257.4992,257.59,257.53,257.59,257.45,2025-10-02 16:24:00,675
33091.0,257.4325,257.5,257.39,257.5104,257.365,2025-10-02 16:25:00,771
34166.0,257.4756,257.38,257.53,257.545,257.38,2025-10-02 16:26:00,712
37881.0,257.4387,257.53,257.37,257.55,257.35,2025-10-02 16:27:00,717
48139.0,257.3843,257.385,257.39,257.44,257.34,2025-10-02 16:28:00,847
25273.0,257.3721,257.3931,257.345,257.44,257.31,2025-10-02 16:29:00,649
57449.0,257.3047,257.345,257.315,257.36,257.25,2025-10-02 16:30:00,907
51908.0,257.3279,257.315,257.285,257.39,257.28,2025-10-02 16:31:00,801
33213.0,257.284,257.29,257.3,257.315,257.225,2025-10-02 16:32:00,585
47070.0,257.2285,257.3,257.17,257.3,257.17,2025-10-02 16:33:00,774
32888.0,257.2538,257.2,257.315,257.325,257.19,2025-10-02 16:34:00,748
69918.0,257.4386,257.31,257.525,257.57,257.3,2025-10-02 16:35:00,986
76255.0,257.4644,257.525,257.45,257.53,257.41,2025-10-02 16:36:00,865
25270.0,257.4163,257.445,257.35,257.465,257.34,2025-10-02 16:37:00,571
23244.0,257.4198,257.36,257.46,257.46,257.36,2025-10-02 16:38:00,548
22212.0,257.4377,257.45,257.4,257.477,257.36,2025-10-02 16:39:00,546
42939.0,257.3355,257.4,257.24,257.415,257.2301,2025-10-02 16:40:00,643
36291.0,257.196,257.23,257.1301,257.25,257.12,2025-10-02 16:41:00,692
26840.0,257.1782,257.14,257.155,257.21,257.12,2025-10-02 16:42:00,552
24193.0,257.1546,257.1427,257.1671,257.1992,257.117,2025-10-02 16:43:00,540
22218.0,257.1758,257.1587,257.2099,257.21,257.14,2025-10-02 16:44:00,534
39284.0,257.306,257.21,257.35,257.39,257.21,2025-10-02 16:45:00,796
23590.0,257.3279,257.36,257.27,257.38,257.25,2025-10-02 16:46:00,599
21793.0,257.2,257.27,257.1941,257.28,257.11,2025-10-02 16:47:00,502
32260.0,257.1544,257.195,257.155,257.2,257.12,2025-10-02 16:48:00,628
28288.0,257.1807,257.14,257.25,257.26,257.12,2025-10-02 16:49:00,560
44297.0,257.2826,257.2495,257.285,257.32,257.24,2025-10-02 16:50:00,571
29919.0,257.2736,257.2839,257.2,257.32,257.17,2025-10-02 16:51:00,546
28023.0,257.2263,257.21,257.26,257.28,257.1571,2025-10-02 16:52:00,563
36676.0,257.3343,257.2501,257.3635,257.39,257.25,2025-10-02 16:53:00,641
14884.0,257.3568,257.3717,257.36,257.38,257.34,2025-10-02 16:54:00,469
29375.0,257.3433,257.39,257.31,257.4,257.2844,2025-10-02 16:55:00,623
18862.0,257.2754,257.31,257.3343,257.3343,257.23,2025-10-02 16:56:00,535
28337.0,257.344,257.34,257.33,257.365,257.31,2025-10-02 16:57:00,583
34694.0,257.411,257.335,257.41,257.465,257.325,2025-10-02 16:58:00,752
69658.0,257.5136,257.41,257.515,257.5653,257.41,2025-10-02 16:59:00,1177
39674.0,257.3841,257.5,257.43,257.5,257.4024,2025-10-02 17:00:00,622
25591.0,257.4384,257.43,257.4,257.5,257.36,2025-10-02 17:01:00,560
33730.0,257.4425,257.385,257.41,257.4947,257.385,2025-10-02 17:02:00,625
25055.0,257.3916,257.4,257.475,257.475,257.35,2025-10-02 17:03:00,557
36344.0,257.4863,257.48,257.51,257.5251,257.41,2025-10-02 17:04:00,638
28311.0,257.4855,257.5,257.52,257.53,257.435,2025-10-02 17:05:00,629
26850.0,257.5345,257.51,257.525,257.5707,257.5,2025-10-02 17:06:00,565
21337.0,257.4531,257.52,257.395,257.5351,257.37,2025-10-02 17:07:00,565
23388.0,257.4061,257.39,257.3902,257.44,257.37,2025-10-02 17:08:00,507
28542.0,257.4223,257.42,257.39,257.47,257.39,2025-10-02 17:09:00,599
25927.0,257.381,257.38,257.385,257.43,257.34,2025-10-02 17:10:00,725
196241.0,257.5085,257.3937,257.615,257.62,257.37,2025-10-02 17:11:00,1129
48547.0,257.6805,257.615,257.74,257.7767,257.58,2025-10-02 17:12:00,792
38335.0,257.7708,257.75,257.76,257.8191,257.73,2025-10-02 17:13:00,885
29035.0,257.7551,257.76,257.77,257.79,257.72,2025-10-02 17:14:00,641
49694.0,257.7476,257.79,257.722,257.8226,257.68,2025-10-02 17:15:00,819
25067.0,257.7332,257.72,257.775,257.79,257.67,2025-10-02 17:16:00,574
17827.0,257.7152,257.76,257.68,257.76,257.66,2025-10-02 17:17:00,491
70821.0,257.6514,257.6838,257.565,257.77,257.55,2025-10-02 17:18:00,860
77624.0,257.4139,257.56,257.36,257.565,257.34,2025-10-02 17:19:00,940
26012.0,257.3716,257.3601,257.29,257.4113,257.27,2025-10-02 17:20:00,576
24944.0,257.294,257.295,257.25,257.35,257.21,2025-10-02 17:21:00,592
25696.0,257.3604,257.235,257.42,257.42,257.235,2025-10-02 17:22:00,566
37118.0,257.4197,257.42,257.4,257.45,257.38,2025-10-02 17:23:00,598
34882.0,257.3578,257.38,257.3442,257.41,257.28,2025-10-02 17:24:00,636
79207.0,257.3349,257.35,257.33,257.3883,257.3,2025-10-02 17:25:00,609
22835.0,257.3738,257.35,257.4,257.405,257.35,2025-10-02 17:26:00,459
35316.0,257.4505,257.415,257.48,257.485,257.41,2025-10-02 17:27:00,660
31352.0,257.4795,257.48,257.44,257.53,257.43,2025-10-02 17:28:00,604
32872.0,257.3875,257.44,257.41,257.44,257.34,2025-10-02 17:29:00,536
36539.0,257.3641,257.39,257.355,257.42,257.33,2025-10-02 17:30:00,820
32131.0,257.3811,257.34,257.44,257.45,257.335,2025-10-02 17:31:00,823
41611.0,257.4617,257.47,257.46,257.56,257.42,2025-10-02 17:32:00,998
24269.0,257.4374,257.477,257.44,257.48,257.41,2025-10-02 17:33:00,613
27609.0,257.451,257.45,257.52,257.53,257.3925,2025-10-02 17:34:00,659
55062.0,257.5047,257.52,257.43,257.5999,257.43,2025-10-02 17:35:00,754
48738.0,257.3869,257.4294,257.32,257.45,257.31,2025-10-02 17:36:00,912
33683.0,257.374,257.3301,257.4199,257.4199,257.32,2025-10-02 17:37:00,580
19187.0,257.4291,257.4163,257.4651,257.48,257.3609,2025-10-02 17:38:00,555
21491.0,257.5027,257.49,257.52,257.53,257.49,2025-10-02 17:39:00,598
38410.0,257.6414,257.52,257.65,257.71,257.51,2025-10-02 17:40:00,879
45675.0,257.6753,257.67,257.589,257.75,257.589,2025-10-02 17:41:00,724
29394.0,257.6422,257.58,257.67,257.6965,257.58,2025-10-02 17:42:00,681
21097.0,257.6095,257.6694,257.545,257.673,257.5312,2025-10-02 17:43:00,553
46354.0,257.5065,257.546,257.42,257.546,257.42,2025-10-02 17:44:00,660
37453.0,257.4488,257.42,257.43,257.5007,257.39,2025-10-02 17:45:00,667
30831.0,257.4023,257.44,257.4354,257.4474,257.3501,2025-10-02 17:46:00,592
33043.0,257.4015,257.44,257.38,257.44,257.36,2025-10-02 17:47:00,618
17195.0,257.3976,257.38,257.42,257.42,257.37,2025-10-02 17:48:00,498
47981.0,257.3914,257.4151,257.35,257.4969,257.34,2025-10-02 17:49:00,710
27357.0,257.3343,257.34,257.3059,257.36,257.2901,2025-10-02 17:50:00,601
35744.0,257.3242,257.3,257.32,257.36,257.29,2025-10-02 17:51:00,631
43157.0,257.247,257.3168,257.25,257.32,257.2101,2025-10-02 17:52:00,696
42965.0,257.1869,257.2501,257.145,257.27,257.126,2025-10-02 17:53:00,801
39085.0,257.152,257.14,257.12,257.18,257.11,2025-10-02 17:54:00,728
33013.0,257.1103,257.12,257.13,257.1599,257.058,2025-10-02 17:55:00,769
40260.0,257.143,257.1,257.25,257.255,257.065,2025-10-02 17:56:00,703
38563.0,257.243,257.24,257.205,257.28,257.2,2025-10-02 17:57:00,616
32675.0,257.2182,257.205,257.2,257.28,257.1801,2025-10-02 17:58:00,511
24709.0,257.1791,257.19,257.12,257.2144,257.12,2025-10-02 17:59:00,574
54417.0,257.14,257.12,257.15,257.19,257.1,2025-10-02 18:00:00,799
36936.0,257.1387,257.16,257.05,257.18,257.05,2025-10-02 18:01:00,661
52171.0,257.164,257.06,257.195,257.24,257.03,2025-10-02 18:02:00,876
123711.0,257.3483,257.1666,257.44,257.46,257.16,2025-10-02 18:03:00,1303
49565.0,257.3751,257.44,257.335,257.45,257.29,2025-10-02 18:04:00,596
46222.0,257.4119,257.33,257.47,257.48,257.31,2025-10-02 18:05:00,822
71985.0,257.4962,257.4728,257.435,257.57,257.4297,2025-10-02 18:06:00,1212
44972.0,257.4967,257.435,257.49,257.555,257.431,2025-10-02 18:07:00,853
48194.0,257.4691,257.49,257.46,257.5344,257.41,2025-10-02 18:08:00,770
69526.0,257.3995,257.45,257.36,257.45,257.33,2025-10-02 18:09:00,1016
35925.0,257.3749,257.34,257.33,257.45,257.27,2025-10-02 18:10:00,917
32984.0,257.3014,257.33,257.315,257.34,257.24,2025-10-02 18:11:00,759
26864.0,257.3252,257.315,257.39,257.39,257.29,2025-10-02 18:12:00,619
41272.0,257.42,257.385,257.43,257.47,257.37,2025-10-02 18:13:00,772
41741.0,257.4618,257.42,257.3913,257.52,257.39,2025-10-02 18:14:00,833
27351.0,257.3958,257.39,257.47,257.47,257.34,2025-10-02 18:15:00,605
36568.0,257.4621,257.44,257.45,257.49,257.435,2025-10-02 18:16:00,720
26322.0,257.4521,257.45,257.49,257.5,257.415,2025-10-02 18:17:00,566
32838.0,257.4795,257.49,257.49,257.52,257.433,2025-10-02 18:18:00,678
42657.0,257.4852,257.49,257.5,257.52,257.465,2025-10-02 18:19:00,673
54029.0,257.5013,257.5,257.5197,257.53,257.48,2025-10-02 18:20:00,820
45714.0,257.5828,257.525,257.57,257.62,257.5242,2025-10-02 18:21:00,842
71439.0,257.6085,257.56,257.62,257.7,257.5301,2025-10-02 18:22:00,970
42638.0,257.6249,257.62,257.62,257.669,257.59,2025-10-02 18:23:00,766
49166.0,257.6151,257.62,257.62,257.67,257.575,2025-10-02 18:24:00,804
47115.0,257.6724,257.61,257.7499,257.75,257.565,2025-10-02 18:25:00,740
32214.0,257.7083,257.74,257.71,257.7661,257.68,2025-10-02 18:26:00,644
30996.0,257.7067,257.71,257.68,257.73,257.68,2025-10-02 18:27:00,658
72711.0,257.7757,257.68,257.88,257.91,257.65,2025-10-02 18:28:00,1206
43546.0,257.839,257.8884,257.88,257.9,257.845,2025-10-02 18:29:00,775
61822.0,257.8376,257.87,257.79,257.88,257.7701,2025-10-02 18:30:00,973
33533.0,257.8312,257.79,257.855,257.87,257.785,2025-10-02 18:31:00,582
52087.0,257.851,257.855,257.84,257.875,257.82,2025-10-02 18:32:00,879
31106.0,257.8291,257.84,257.91,257.92,257.74,2025-10-02 18:33:00,761
124113.0,257.9765,257.92,257.945,258.02,257.92,2025-10-02 18:34:00,1949
100141.0,257.9722,257.94,258.0,258.05,257.8787,2025-10-02 18:35:00,1386
57563.0,258.0121,258.0014,258.0166,258.04,257.98,2025-10-02 18:36:00,799
52360.0,258.0266,258.006,258.0338,258.05,257.99,2025-10-02 18:37:00,867
47657.0,257.9941,258.04,258.0,258.0469,257.915,2025-10-02 18:38:00,805
70788.0,258.0984,258.005,258.147,258.169,258.0,2025-10-02 18:39:00,1109
1289291.0,257.553,258.145,257.995,258.145,257.99,2025-10-02 18:40:00,821
61442.0,257.9915,257.98,258.03,258.06,257.91,2025-10-02 18:41:00,1061
44926.0,257.9773,258.03,257.925,258.03,257.92,2025-10-02 18:42:00,901
58826.0,257.8224,257.92,257.8,257.93,257.787,2025-10-02 18:43:00,938
136362.0,257.8427,257.8,257.98,257.99,257.71,2025-10-02 18:44:00,1296
64745.0,257.978,257.97,257.9697,258.01,257.94,2025-10-02 18:45:00,776
53064.0,257.9882,257.9648,258.0021,258.03,257.933,2025-10-02 18:46:00,881
35137.0,257.9853,257.995,257.95,258.04,257.945,2025-10-02 18:47:00,729
37052.0,258.0069,257.95,258.05,258.07,257.9397,2025-10-02 18:48:00,679
87597.0,257.992,258.0501,257.985,258.08,257.93,2025-10-02 18:49:00,926
56929.0,257.8681,257.975,257.81,257.99,257.79,2025-10-02 18:50:00,955
36602.0,257.783,257.8,257.76,257.83,257.74,2025-10-02 18:51:00,653
57447.0,257.8285,257.765,257.83,257.8699,257.76,2025-10-02 18:52:00,755
32641.0,257.8891,257.867,257.95,257.95,257.8393,2025-10-02 18:53:00,642
36445.0,257.9448,257.95,257.86,257.9799,257.86,2025-10-02 18:54:00,628
56941.0,257.8423,257.87,257.91,257.91,257.78,2025-10-02 18:55:00,941
35083.0,257.8965,257.89,257.9333,257.97,257.84,2025-10-02 18:56:00,644
43586.0,257.9726,257.925,257.97,258.01,257.91,2025-10-02 18:57:00,726
33441.0,257.9674,257.97,257.96,258.0,257.94,2025-10-02 18:58:00,708
28384.0,257.9383,257.97,257.9263,257.99,257.91,2025-10-02 18:59:00,587
38047.0,257.8803,257.93,257.835,257.94,257.82,2025-10-02 19:00:00,807
39093.0,257.872,257.82,257.87,257.94,257.82,2025-10-02 19:01:00,626
39409.0,257.8386,257.8784,257.82,257.8784,257.8,2025-10-02 19:02:00,753
33034.0,257.8571,257.82,257.9097,257.91,257.8142,2025-10-02 19:03:00,614
30952.0,257.9174,257.9,257.93,257.951,257.88,2025-10-02 19:04:00,710
42091.0,257.8935,257.925,257.89,257.945,257.85,2025-10-02 19:05:00,724
67951.0,257.9024,257.885,257.875,257.94,257.875,2025-10-02 19:06:00,814
29692.0,257.818,257.8705,257.78,257.875,257.765,2025-10-02 19:07:00,717
31478.0,257.7919,257.785,257.82,257.82,257.75,2025-10-02 19:08:00,642
52964.0,257.75,257.83,257.685,257.83,257.67,2025-10-02 19:09:00,904
97192.0,257.6364,257.67,257.5802,257.68,257.57,2025-10-02 19:10:00,993
54051.0,257.5655,257.59,257.5586,257.59,257.53,2025-10-02 19:11:00,891
60606.0,257.6069,257.56,257.6,257.64,257.56,2025-10-02 19:12:00,800
66077.0,257.568,257.61,257.505,257.62,257.5,2025-10-02 19:13:00,950
56353.0,257.5987,257.51,257.6,257.6299,257.51,2025-10-02 19:14:00,826
57888.0,257.5398,257.6,257.49,257.6,257.47,2025-10-02 19:15:00,775
56060.0,257.4808,257.495,257.49,257.51,257.43,2025-10-02 19:16:00,806
49847.0,257.4703,257.5,257.45,257.56,257.4,2025-10-02 19:17:00,882
47410.0,257.4578,257.45,257.4287,257.48,257.42,2025-10-02 19:18:00,834
127356.0,257.4457,257.43,257.515,257.54,257.375,2025-10-02 19:19:00,1582
46911.0,257.5096,257.52,257.53,257.56,257.48,2025-10-02 19:20:00,804
65012.0,257.6612,257.51,257.59,257.6,257.51,2025-10-02 19:21:00,824
64260.0,257.5749,257.595,257.565,257.65,257.52,2025-10-02 19:22:00,832
62426.0,257.6107,257.565,257.605,257.65,257.545,2025-10-02 19:23:00,886
50746.0,257.6093,257.6007,257.64,257.66,257.57,2025-10-02 19:24:00,830
75054.0,257.6343,257.645,257.66,257.67,257.5701,2025-10-02 19:25:00,969
81824.0,257.6476,257.66,257.605,257.68,257.6023,2025-10-02 19:26:00,995
54041.0,257.6058,257.6025,257.595,257.65,257.5653,2025-10-02 19:27:00,846
49237.0,257.6069,257.6,257.61,257.64,257.5625,2025-10-02 19:28:00,1062
68637.0,257.5811,257.6173,257.51,257.635,257.51,2025-10-02 19:29:00,999
323559.0,257.4769,257.51,257.635,257.67,257.51,2025-10-02 19:30:00,1118
64233.0,257.625,257.64,257.631,257.68,257.545,2025-10-02 19:31:00,1010
97648.0,257.6865,257.63,257.78,257.78,257.595,2025-10-02 19:32:00,1277
70987.0,257.7923,257.78,257.84,257.84,257.73,2025-10-02 19:33:00,1107
44105.0,257.8355,257.8426,257.815,257.875,257.79,2025-10-02 19:34:00,975
51943.0,257.7983,257.815,257.7101,257.84,257.71,2025-10-02 19:35:00,890
51667.0,257.6824,257.704,257.64,257.7199,257.64,2025-10-02 19:36:00,835
62201.0,257.6088,257.64,257.58,257.65,257.55,2025-10-02 19:37:00,1017
42319.0,257.624,257.58,257.625,257.64,257.58,2025-10-02 19:38:00,689
53368.0,257.5809,257.625,257.56,257.64,257.5,2025-10-02 19:39:00,876
65938.0,257.5655,257.55,257.58,257.61,257.53,2025-10-02 19:40:00,1064
67284.0,257.5022,257.6,257.41,257.605,257.4,2025-10-02 19:41:00,1118
68830.0,257.4124,257.4153,257.3526,257.46,257.34,2025-10-02 19:42:00,1012
60167.0,257.3744,257.36,257.4,257.4099,257.3301,2025-10-02 19:43:00,931
58362.0,257.3772,257.39,257.37,257.41,257.34,2025-10-02 19:44:00,1104
59730.0,257.4375,257.37,257.4503,257.49,257.37,2025-10-02 19:45:00,1067
61462.0,257.4132,257.45,257.414667,257.4553,257.385,2025-10-02 19:46:00,1008
64711.0,257.2957,257.4101,257.27,257.4101,257.22,2025-10-02 19:47:00,1182
239891.0,257.242,257.27,257.318,257.39,257.125,2025-10-02 19:48:00,2096
106104.0,257.3756,257.3204,257.44,257.47,257.26,2025-10-02 19:49:00,1238
264554.0,257.223,257.43,257.101,257.47,257.1,2025-10-02 19:50:00,2821
193373.0,257.3619,257.12,257.455,257.46,257.1,2025-10-02 19:51:00,2321
142756.0,257.3574,257.45,257.36,257.5001,257.2402,2025-10-02 19:52:00,2081
169888.0,257.4185,257.36,257.37,257.473,257.36,2025-10-02 19:53:00,1914
303497.0,257.3756,257.38,257.21,257.6,257.1,2025-10-02 19:54:00,3389
423718.0,257.104,257.24,257.02,257.28,256.8,2025-10-02 19:55:00,5158
282748.0,257.0543,257.03,257.09,257.11,256.98,2025-10-02 19:56:00,3736
318546.0,257.1595,257.09,257.15,257.25,257.08,2025-10-02 19:57:00,3931
317671.0,257.1915,257.15,257.22,257.265,257.115,2025-10-02 19:58:00,4070
970034.0,257.3146,257.22,257.14,257.46,257.13,2025-10-02 19:59:00,9505
319007.0,257.1305,257.13,257.2,257.28,257.13,2025-10-02 20:00:00,175
103104.0,257.1337,257.13,257.3,257.3794,257.13,2025-10-02 20:01:00,46
4575.0,257.3422,257.31,257.31,257.4,257.15,2025-10-02 20:02:00,68
3990.0,257.3498,257.3,257.37,257.37,257.13,2025-10-02 20:03:00,30
1781.0,257.3058,257.3,257.3,257.33,257.3,2025-10-02 20:04:00,50
1335.0,257.3845,257.3306,257.3706,257.38,257.3306,2025-10-02 20:05:00,47
520.0,257.4119,257.4,257.4,257.4,257.4,2025-10-02 20:06:00,18
50801.0,257.3017,257.39,257.3,257.43,257.3,2025-10-02 20:08:00,31
229.0,257.3212,257.3119,257.3119,257.3119,257.3119,2025-10-02 20:09:00,17
98354.0,257.1326,257.13,257.25,257.37,257.13,2025-10-02 20:10:00,82
3042.0,257.3911,257.31,257.4,257.4,257.31,2025-10-02 20:11:00,66
571.0,257.4003,257.4,257.4,257.4,257.4,2025-10-02 20:12:00,16
775.0,257.4182,257.41,257.41,257.41,257.41,2025-10-02 20:13:00,57
482.0,257.4027,257.4,257.4,257.4,257.4,2025-10-02 20:15:00,28
1401.0,257.4069,257.41,257.4,257.41,257.39,2025-10-02 20:16:00,38
941.0,257.4004,257.4,257.4,257.4,257.4,2025-10-02 20:17:00,21
146.0,257.4454,257.45,257.45,257.45,257.45,2025-10-02 20:18:00,13
729.0,257.418,257.44,257.45,257.45,257.4,2025-10-02 20:19:00,26
505.0,257.4061,257.4015,257.4015,257.4015,257.4015,2025-10-02 20:20:00,17
221.0,257.4384,257.44,257.44,257.44,257.44,2025-10-02 20:22:00,5
1196.0,257.2038,257.13,257.4,257.4,257.13,2025-10-02 20:23:00,17
894.0,257.4103,257.4,257.44,257.44,257.4,2025-10-02 20:24:00,26
1293.0,257.4273,257.4,257.4489,257.4493,257.4,2025-10-02 20:27:00,22
684.0,257.4226,257.4,257.42,257.44,257.4,2025-10-02 20:28:00,42
600.0,256.5769,257.4,257.41,257.41,257.4,2025-10-02 20:30:00,31
2504.0,257.4015,257.4,257.4,257.4063,257.4,2025-10-02 20:33:00,39
594.0,257.4046,257.41,257.4,257.41,257.4,2025-10-02 20:34:00,45
2902.0,257.4024,257.4,257.42,257.42,257.39,2025-10-02 20:35:00,43
659.0,257.4,257.4,257.4,257.4,257.4,2025-10-02 20:36:00,21
433.0,257.4296,257.44,257.44,257.44,257.44,2025-10-02 20:37:00,42
1423.0,257.4318,257.41,257.45,257.45,257.41,2025-10-02 20:38:00,58
13017.0,257.1699,257.13,257.43,257.45,257.13,2025-10-02 20:39:00,34
801.0,257.4336,257.42,257.42,257.42,257.42,2025-10-02 20:41:00,21
1032.0,257.4635,257.45,257.4781,257.4781,257.45,2025-10-02 20:42:00,7
253.0,257.4544,257.45,257.45,257.45,257.45,2025-10-02 20:43:00,14
4830.0,257.1357,257.13,257.13,257.13,257.13,2025-10-02 20:44:00,10
380.0,257.4348,257.42,257.42,257.42,257.42,2025-10-02 20:46:00,17
1954.0,257.4213,257.44,257.42,257.44,257.4,2025-10-02 20:47:00,33
722.0,256.3931,257.44,257.443,257.46,257.44,2025-10-02 20:49:00,20
457.0,257.4573,257.44,257.45,257.47,257.44,2025-10-02 20:50:00,18
103.0,257.46,257.46,257.46,257.46,257.46,2025-10-02 20:51:00,2
194.0,257.4078,257.41,257.41,257.41,257.41,2025-10-02 20:55:00,6
1254.0,257.4724,257.46,257.47,257.49,257.46,2025-10-02 20:56:00,32
1902.0,257.5264,257.5,257.5,257.57,257.5,2025-10-02 20:57:00,64
291.0,257.4771,257.5,257.5,257.5,257.5,2025-10-02 20:58:00,21
502.0,257.4114,257.4,257.4,257.4,257.4,2025-10-02 21:00:00,22
3436.0,257.4204,257.4896,257.4115,257.4896,257.4115,2025-10-02 21:02:00,7
437.0,257.4262,257.43,257.4207,257.43,257.4207,2025-10-02 21:07:00,22
327.0,255.2155,257.43,257.43,257.43,257.43,2025-10-02 21:08:00,9
382.0,257.4231,257.42,257.42,257.42,257.42,2025-10-02 21:09:00,22
210.0,257.4207,257.42,257.42,257.42,257.42,2025-10-02 21:10:00,11
259.0,257.4103,257.41,257.41,257.41,257.41,2025-10-02 21:11:00,11
